,sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx
159,1972-03-01,0.002739860533562677,0.002829855096826428,0.006999094289316998,0.007972735361208905,0.011075201627723352,0.00299113291195674,0.001993463761312153,0.0013662191507695098,-9.483126566389721e-05,-0.0031333036509606504,0.001413908152064991,0.005227464092483203,0.004251668110631712,0.004979299671985515,0.003974908599611471,0.0029766565117110844,0.002110332155137007,0.001823170748356695,0.3526000000000096,64.0,-0.00022950599999993493,0.002892842046633426,0.0024827421034956387,0.09999999999999964,-0.09999999999999964,0.03780570465657451,-0.01564110390112816,-0.02065180583065862,-0.028706779135173832,-0.012863910285807023,-0.0012378948482849594,0.0017659121897084518,0.0023912887113057835,0.0021714769334342243,0.0036705860459695927,0.0021460239853841045,0.0027518751641082417,0.0012429730347958134,0.0014954911784244018,0.0018437618680007262,0.0024565008840364833,0.0013021512777777744,0.001162770391792467,0.001011239345161563,39.9,0.0,40.4,3.3681008517093516,2.4871383754771865,2.611723308007342,3.0051805125037805,2.782472624166286,3.323252100171687,2.462397997898956,2.606381365110605,2.9410142437055695,2.7307822756663893,0.0008520078345952697,0.014147651037562436,0.00199477622013422,0.00192622607866344,-0.030993378000000016,1.3861315726643602e-05,2.1557403477817255e-05,0.004633044142581255,8.359816910756267e-06,7.351154767284431e-07,-0.004042493184168494,8.3302403429079e-06,4.785605086713805e-05,2.7315634297505696e-05,0.000610046000000003,0.01019996348026142,0.010279639244570316,-0.06774027300000007,0.54,0.2899999999999996,0.5299999999999998,0.4900000000000002,0.40000000000000036,0.17999999999999972,-0.009999999999999787,-0.02999999999999936,0.009999999999999787,0.27,-0.1,0.29,0.84,2.04,2.24,3.41,4.41,-0.0004951918752506002,-0.0037882518049130454,0.0023952875990763123,-0.0026883330528078633,0.0,0.0,1.3235343544632101e-06,0.0,0.0,5.704989199208911e-05,0.0,0.0,0.0,1.3814662117442793e-06,0.0,0.0,1.3027461558883778e-06,1.0872740638574423e-06,0.0,0.0,3.8564470668698584e-07,2.3415303858555456e-07,2.1375167044626012e-08,1.3356595730808632e-06,1.074338127890163e-05,5.746643295740226e-06,5.757231358960568e-06,1.2338393942122886e-05,0.0,1.4569874295873896e-06,7.043787452712887e-05,14.5198
160,1972-04-01,0.0005887732287348513,0.0014026566228091397,0.0012695966895894806,0.0029404962399608436,0.0010675387229390765,0.00456669310203095,0.0049229863055162415,0.006001683888998466,0.005290538324679295,0.01265493572639298,0.001736070448771665,0.007972750688959973,0.004185806154511695,0.005895832331145101,0.0020946435422410925,0.005040080053533513,-0.004068992573037944,-0.004822953161123245,0.7447999999999979,30.0,0.01548213399999998,1.5042672199427898e-05,0.00043634854941387857,-0.09999999999999964,0.09999999999999964,-0.014183869483993305,0.024415028208633505,-0.010345080488562086,-0.053875380782854254,0.02729798594159183,0.00041302378947793983,0.001295994241346854,0.0012398582051895701,-0.0044997491241103305,0.0011062015198826103,0.0015157768724822773,0.001990468024670733,0.0008060289650018149,0.0013202909952791941,0.0010077818052582899,0.001378024095957553,0.001412624816921948,0.0015069622126020477,0.0009438711681815093,39.9,0.2999999999999998,40.5,3.351989455435632,2.44870631990508,2.6364878963533656,3.0293837776852097,2.667452952889954,3.330210784571528,2.5224442335063197,2.6580113966571126,2.940516484932567,2.681241237375587,0.004507386261879631,-0.01360871264430985,0.0014975246469628445,0.0031233681953937165,0.0,5.774397071999683e-06,8.361176131235771e-06,0.0018589935804858015,3.758846629065952e-05,8.897709796278572e-05,0.021427222956390324,3.0862649296182647e-05,5.152856631297202e-05,1.6964922448606102e-05,0.0009444759999999996,0.004413192064179672,0.005766650460162559,-0.02881950199999972,0.33999999999999986,0.4500000000000002,-0.020000000000000018,0.11000000000000032,0.29000000000000004,0.2999999999999998,0.1200000000000001,0.05999999999999961,0.0,0.38,-0.46,0.06,0.79,2.0,2.02,3.13,4.07,-0.0006536168121057395,0.0014674811873489624,-0.001312445352461944,-0.0012195620784549973,0.0,0.0,1.3165500083704922e-06,4.6049651367272564e-05,0.0,3.4891854048842918e-06,1.097791778877985e-06,1.9626641427931308e-06,0.0,1.3740189590593295e-06,9.720244073883249e-07,8.704214521965513e-07,1.2959254992909848e-06,0.0,1.0224514111092092e-06,1.0820717980964112e-06,4.3407562144540574e-07,1.8030973050821002e-06,4.0444756154559813e-08,1.1078233204612563e-06,4.715312072435938e-06,1.0085973510660198e-05,5.694138571290536e-06,5.53673058274892e-06,1.624095906585775e-05,1.4386765684137778e-05,1.2273004886371998e-05,13.4985
161,1972-05-01,0.0018357720969701674,0.0018059796559422026,0.002173927940840592,0.0026663501127774936,0.005692044965022625,-0.0002253026911913647,-0.0010585457855505354,-0.002109409325157019,-0.0020836739615119892,-0.003924185502550692,-0.0011494210216882461,-0.0011595965653299345,0.0008177979720691564,0.0035107565737448887,0.0012988706530758787,0.00044785806576252973,-0.007799465752476253,0.0024221112424198665,-0.12899999999999068,52.0,0.01513217,0.0009766577635224039,0.0012321775126817869,0.0,-0.09999999999999964,-0.007269518667905928,0.009734100557280634,-0.012822784563464307,0.045101456475349355,-0.06458707066103964,0.00777373101413481,0.0018185595237252272,0.0024105213516483204,0.0024008299524194143,0.0028630064459385096,0.0023254787148863088,0.002927607403901966,0.001422396869034337,0.001562120434471126,0.0008872813258626877,0.0013613094384670177,0.0009138464413913638,0.001386416123636991,0.0018816104693142321,39.8,-0.10000000000000009,40.5,3.346548558548474,2.4727564493172123,2.682145076373832,2.998695158311656,2.649334858712142,3.3153404766272883,2.4885507165004443,2.6503075231319366,2.8948696567452528,2.7218106152125467,0.008076128937984706,0.0450927035625881,0.0036160929636288586,0.0037546654524032164,0.0,3.054272953911782e-07,8.250939043411595e-06,0.001826765046804013,1.0398373505306197e-05,1.2192250578454571e-05,0.008286356775405901,2.7033076895102272e-05,4.6534401834882594e-05,2.685322400783211e-05,0.0008009999999999962,-0.004413192064179672,-0.003956333199852224,0.02881950199999972,0.09999999999999964,-0.09999999999999964,-0.020000000000000018,-0.11000000000000032,-0.3200000000000003,-0.3200000000000003,-0.0600000000000005,0.0,-0.009999999999999787,0.18,-0.58,-0.15,0.37,1.58,1.86,3.03,3.96,0.0010813157611062607,0.0011701398027925691,0.0003658897547970663,-0.0029761302368125925,4.401793055712713e-06,4.4881010119903855e-06,1.3096208018091669e-06,4.4643582876398304e-05,0.0,8.704214521965513e-07,1.0925139363346818e-06,4.882997973396042e-07,1.199727737286846e-06,1.3666317648152802e-06,9.676261087824123e-07,8.666937386257291e-07,1.2891582681624498e-06,4.3179509780115246e-06,1.0177068591309657e-06,1.076906780037931e-06,8.982413268647072e-07,3.607171225818325e-07,4.570937057055797e-07,1.4999843806517236e-06,4.6685100640359095e-06,5.601426414432429e-06,5.632077269905021e-06,2.114442717595795e-06,2.4228035695315257e-05,3.151163880624927e-05,5.046826288823097e-06,15.952
162,1972-06-01,0.0011976247016400876,0.0013174892957557027,0.0014008826870040014,0.0018907275704931337,0.002824033462356823,0.001230570646586493,0.0016542817956071154,0.0007258674678258803,0.0002735878807573755,0.0002909798332200175,0.00029437460919812253,0.001729220645855234,0.0007564823462304915,0.00010919632249040134,0.0026174390918867196,0.0016247914611855485,-0.012611011865766075,-0.006991932623676034,0.09259999999999025,36.0,0.007186122999999989,0.0009844495534823139,0.0010382601572827,0.0,0.09999999999999964,0.01690377536804366,-0.01293066186078562,-0.010157198358165864,0.002210154805116993,-0.02306530406869367,0.008830691117847955,0.00170500338221391,0.001171026635893746,0.0010145378794708115,0.001315048641135519,0.0009611833106113465,0.0009851674891541151,0.0009251465869510866,0.0019363453386214147,0.0017397161080010548,0.001110633497377389,0.0016162739622980205,0.0029888038897154523,-0.00035623127913098074,40.0,0.0,40.6,3.3529539117100877,2.459392487759231,2.6424645202421213,2.9965116721541785,2.7283537820212285,3.339053735709139,2.4785664955938436,2.6483600109809315,2.9489017609702137,2.739572344450092,0.0021951734718941296,-0.06205662829083902,0.004820913204586219,0.0013940607633484703,0.0,1.6558527120956026e-06,1.3863544052307714e-05,0.0026654322917356588,2.985939528553872e-06,1.60955456772049e-05,-0.008890382500305494,1.4358946153675588e-05,2.727603001780472e-05,2.6795444177654317e-05,0.0011127149999999864,0.001208052188968356,0.002162466618392145,-0.00791808500000002,0.1900000000000004,0.14999999999999947,0.2200000000000002,0.22999999999999954,0.29000000000000004,0.0600000000000005,-0.019999999999999574,-0.0699999999999994,-0.030000000000001137,0.14,-0.55,-0.11,0.47,1.45,1.65,2.77,3.74,-0.0068828183795037745,-0.0028127886566484683,-0.007258665955517218,-0.004147936560698628,4.3595697024545324e-06,9.976243819958768e-06,0.0,1.218090669870815e-06,0.0,8.741732673520719e-07,1.0872740638574423e-06,0.0,0.0,1.359303984954247e-06,9.632575954779997e-07,8.62989920641578e-07,1.2824439059870703e-06,0.0,0.0,1.0717786549424325e-06,4.565765324624175e-07,4.452176690158084e-08,3.3338346204046277e-10,1.5529721008901541e-06,0.0,2.48499986730449e-06,1.396543512565374e-06,6.214789945535044e-06,5.668780997115347e-05,4.230373796762207e-05,1.0729230906439634e-06,12.8417
163,1972-07-01,0.0026328360297682707,0.0028143583410402684,0.003181143182500845,-0.0027052435757211057,0.002314653805231437,-0.0001900350643837534,0.002374805608369668,0.0024850989920863764,0.0034773818042070914,0.009334025914590649,0.0006332055520050783,0.0003450194378222804,-0.00326506112080871,-0.00286322481310064,-0.0030411079199137436,0.00019247966986601917,0.002470971920720322,0.005801959195946171,-0.1822000000000088,65.0,0.014512315000000053,0.0006833040246529976,0.0007770694451680882,-0.10000000000000053,-0.5999999999999996,-0.005948018283351786,0.00751793508614762,0.004920164401498006,0.031186244410720043,-0.025195331645786023,0.03707275625210027,-0.0002886127797605553,-0.0023452193534216903,-0.0023952125395454438,-0.003295118098021632,-0.0020976277936384236,-0.0029209514944605885,-0.0008634087971102211,0.0005986025081163859,0.0001765305146870233,-0.0007154161051583507,0.0007194203316984726,-0.00011457445836260405,0.0024875044838736926,39.9,0.0,40.5,3.3525683861793087,2.5118833609788744,2.6444385894678386,3.004751155591001,2.677606952720493,3.34143452457814,2.4927603890268375,2.6263403673750423,2.9694159123539814,2.724275869600789,-0.008912655237624634,0.06501340107515086,0.0033484513093462454,0.0014119763994182577,0.0,1.615704078456146e-05,3.181261580985408e-05,0.004613551216497758,3.274186848320525e-05,4.794866420366386e-05,0.011867698283036798,1.0221762823648535e-05,5.6864316371024576e-05,7.86376950950185e-06,-0.0004675209999999985,-0.0032289701301988494,-0.0028856882374883597,0.024319720000000267,0.08999999999999986,0.23000000000000043,0.06999999999999984,0.15000000000000036,0.03000000000000025,0.05999999999999961,0.0,-0.020000000000000462,0.030000000000001137,0.28,-0.57,-0.05,0.41,1.42,1.56,2.66,3.68,-0.003995757874243,-0.001992110687300208,-0.021555436609503542,0.0019906581005863797,1.0820717980964112e-06,4.380605071572742e-06,1.3027461558883778e-06,4.3083070080480495e-05,0.0,4.358350557253197e-05,1.0820717980964112e-06,0.0,1.1936989578667515e-06,0.0,3.827050053843285e-06,3.429922007366096e-06,1.275781863477383e-06,4.2769253930364205e-06,4.042617686505143e-06,1.0666870722826058e-06,2.373235671763719e-06,7.21757259470591e-07,3.1888062143926177e-06,2.527826770523281e-06,1.158462524095745e-06,2.48499986730449e-06,1.3889741756790004e-06,1.5299915241453155e-05,1.505908654755978e-05,1.9451831735606153e-05,3.7922486709511892e-06,15.2696
164,1972-08-01,0.004007781503344798,0.004324424796260828,0.0023357869698823475,0.010287868659713872,0.00411742865786735,0.005734781136105038,0.005077400057277526,0.005228480670072866,0.004485739646158393,0.0038686627010138253,0.0048119541712059455,0.008900843083034848,0.0065534382029417415,0.008851267656780237,0.002829370264880726,0.005495741937025622,0.0059104457160628066,0.0016617599464097133,0.8268000000000058,119.0,0.020701613999999924,0.0018599150862641523,0.0018340700004948474,0.0,0.0,0.0070898975088455884,0.007390005880095529,0.0007520252647976733,-0.01108307627185745,0.014806927851097829,-0.06965496320448672,0.0025379201907247406,0.0046390677935690405,0.006573231152739112,0.004824325600186086,0.004552523719717705,0.007286166917942261,0.0004319189634007792,0.0016314233708740744,0.0014096668537852963,0.0016264806961374667,0.001828338540557084,0.0012586596350314672,0.001543473794850314,40.0,0.0,40.6,3.3769417571467586,2.5428254269591797,2.663700925389648,3.012415374762433,2.734799829588847,3.3546845539547285,2.507855871695831,2.662757831681574,2.979092900638326,2.722633922533812,0.02205218743418591,-0.019168799019503524,0.0044984561427874326,0.004585152421339167,-0.020662251999999937,1.445883544990012e-05,2.7343516829877054e-05,0.004186461863543656,1.2294330134953703e-08,3.880104023251286e-08,-0.004112593675744791,2.1127236165907017e-05,6.107651059736626e-05,1.8700606752520064e-05,-0.00031086699999999245,0.015128193429906567,0.01563913430717534,-0.09513753800000035,0.25,-0.08000000000000007,0.03999999999999959,0.04999999999999982,0.020000000000000462,0.04999999999999982,0.09999999999999964,-0.019999999999999574,-0.040000000000000924,-0.05,-0.78,-0.25,0.18,1.22,1.41,2.39,3.39,0.0018187237515743249,0.00018808638358258634,0.0009759630046350942,-0.0007067446342490765,4.297364750473896e-06,1.0872740638574423e-06,1.2959254992909848e-06,1.0530380740328995e-05,0.0,9.011285960153798e-07,1.076906780037931e-06,1.956348241704046e-06,4.738977439630759e-06,1.3520349840292072e-06,0.0,8.520198130277547e-07,1.269171598461492e-06,1.0616316856859698e-06,0.0,1.0616316856859698e-06,1.6048762273557372e-06,9.717596645920546e-07,1.267792091507256e-06,2.061662987240757e-06,1.8308112147447783e-05,5.540870601441764e-06,2.192548455993929e-05,1.9603472222397722e-05,1.0201369947626924e-05,2.498275390188134e-05,3.6472875929002466e-06,14.3576
165,1972-09-01,0.0016566704406799637,0.0020676480428130084,0.0007386791960963812,0.007405136709000004,0.00811956733586161,0.003304392802158107,0.0024009162317051302,0.0028468815077784537,0.0022341630421938152,0.0043892711356618985,0.0011927142580163697,0.003488368190418756,0.004408359064428158,0.005325595621832546,0.0021805503509384483,0.0033408666528087494,0.0027783969584185275,0.006419936084332667,0.41209999999999525,41.0,0.020800226000000088,-0.000620743580718397,-0.000184111131766862,-0.09999999999999964,0.29999999999999893,0.012735722770152336,-0.04478783846432455,-0.009495229159055096,-0.026022094261104023,0.008806272784813718,0.004601161739313575,0.0007198980291187596,0.0010843812922196605,0.004067192375467155,0.0018496849186346864,0.0008070799395980544,0.000932615370181189,0.0006162828931191022,0.0005620089879805334,0.0005567315242158699,0.000995060276456794,0.0003980849229048289,0.001027106072515771,0.001442041663262117,40.0,0.20000000000000018,40.6,3.394626764272209,2.545307116465824,2.673941998634088,3.0565237240791006,2.716003343634799,3.378942698613437,2.5024271199844326,2.705007959333336,3.0187004986662433,2.718501688867274,0.02513182999857211,0.037527173887929255,0.009596359765798645,0.003572101160651542,-0.020662251000000298,1.703023560445138e-05,2.9053710333363708e-05,0.0033250520496026503,2.09472882866516e-07,1.4509109377636145e-07,-0.005597870973662489,1.0620216233628367e-05,4.501581185123978e-05,1.7245895267578067e-05,0.00018292200000000203,-0.00630565678924544,-0.007393923318514517,0.04358171500000019,0.07000000000000028,0.3200000000000003,0.6400000000000006,0.5800000000000001,0.5399999999999991,0.23000000000000043,0.33999999999999986,0.02999999999999936,-0.09999999999999964,0.2,-0.21,0.26,0.65,1.38,1.68,2.35,3.22,0.0007574705497174206,-6.0426850775119334e-05,-0.0016337561111449683,0.0002651640350431325,4.256631511909419e-06,9.692234806138786e-06,1.154209979299742e-05,4.622401416829874e-06,0.0,3.19507850891936e-05,4.2769253930364205e-06,1.2168431159932377e-05,4.691823533005646e-06,0.0,8.514741608460997e-06,8.484095609361195e-07,1.2626125757718583e-06,1.0566121528721814e-06,8.991559471212104e-06,4.216474685664089e-06,3.7307629671997744e-06,1.1702445942728499e-06,1.0230221520451896e-05,1.909501807404619e-06,1.0122952631736e-05,9.727067906961718e-06,5.393708598006534e-06,1.7216003681036923e-05,5.436979459635075e-06,9.911998360212518e-07,3.746329568779783e-05,14.2933
166,1972-10-01,0.009890858452541451,0.0073095348376086555,0.007113061361528228,0.00595357557859888,0.006079240048031842,0.005766577849808385,0.006969442727690955,0.007081478141582442,0.006423811332362028,0.00998468543250608,0.004675389261642238,0.009304739609089951,0.004316295923592728,0.007085519037385968,0.005658149850432226,0.006427201058028409,0.01811673069437658,0.012661295692458108,1.0082000000000022,154.0,0.02793153199999998,0.0004917019756200958,0.0003839148849715812,0.09999999999999964,-0.40000000000000036,-0.0003692980510821009,0.024893009747385175,-0.0030828486639973285,0.013205917243725551,-0.021110055482107093,-0.008905403927629507,0.0023910779970988116,0.00302578310893864,-0.00014206558252416457,0.004106323279657875,0.0028979860999465146,0.003911317904164768,0.0013527518514480086,0.002115678811171584,0.001986685251848641,0.0011519104185113704,0.0026909308608278337,0.001252062012789601,0.0009906283636640367,40.1,0.0,40.7,3.395326393069351,2.571708831808688,2.6748611407378116,3.0549958615291417,2.7032913781186614,3.371806458507416,2.5327543789924976,2.6384892569546374,3.0038911662369103,2.7551122663950713,-0.008720948262046946,-0.016700658287616577,0.004684192529937903,0.0027799494426394844,-0.010331125999999857,1.0256094407555192e-05,2.2776898100801972e-05,0.00374252960199728,3.4605402450282143e-05,8.61634654163919e-05,0.02156392272671348,5.2378112209894966e-05,4.393084352506071e-05,2.0612526950302294e-05,-0.0019348829999999984,0.0007932321509382945,0.00035496077325714026,0.016148983999999533,0.16999999999999993,0.13999999999999968,0.08000000000000007,0.0,0.0,-0.07000000000000028,-0.0699999999999994,-0.009999999999999787,-0.02999999999999936,0.17,-0.3,0.09,0.48,1.14,1.44,2.17,3.02,0.0011794797466339046,-0.0001557929501885269,-0.0082985299435413,-0.00013256178011143444,4.256631511909419e-06,1.0717786549424325e-06,5.063559852313817e-06,1.821825507136686e-05,0.0,8.779493923121341e-07,1.0616316856859698e-06,4.32484593496492e-06,1.1700326268216393e-06,2.1346226202586486e-05,9.3765718895939e-07,0.0,1.2561042671375182e-06,1.0516281355992929e-06,9.899209293884106e-07,1.0466792996024548e-06,2.4585266515466104e-07,8.664131927358893e-06,1.125602009414843e-06,1.2259707132681939e-06,9.976243819959469e-06,1.4955979101245306e-05,1.1975282480925337e-05,1.0628478552058922e-05,4.226060338568086e-06,1.8400759350084257e-06,2.736616395670908e-06,16.5987
167,1972-11-01,0.0043934222333290585,0.0032005218034685257,0.0016953968060373636,0.008229703238821884,0.0029155084922027896,0.0051067084602591795,0.004132412019061338,0.004834466746585608,0.003147353987783763,0.009973439026697006,-0.0002684206848888593,0.00759167648124226,0.006281465535917352,0.007869316871327303,0.0037895341171625407,0.00537967537544648,0.0056758044205784675,-0.018437022630022115,0.805800000000005,65.0,0.056471098999999914,0.0005010623251582302,0.001961600574500011,-0.2999999999999998,-0.29999999999999893,-0.030610251564234137,-0.026144579725692285,-0.033346416962677594,-0.022999616330248163,-0.04557264506654457,-0.00043277978858302646,0.0017354737868213732,0.0014380307676509219,-0.001708421735257648,-0.0038892303074278267,0.002709963775106239,0.0037172365189510614,0.0011649043697983252,0.0018646064704510579,0.002180708638550577,0.0017831013337872292,0.002424669499576204,0.0012484627180979757,0.001179412507329225,40.0,0.10000000000000009,40.7,3.383994789441733,2.525044807036845,2.621176281775035,3.049605612594973,2.737987326333431,3.34908316877959,2.5634810853944106,2.6148972160331345,2.9585638832219674,2.738780558484369,0.009323170121497526,0.010753805201478173,0.004708613708173104,0.0033039578978026896,-0.020662251999999937,6.123739827946193e-06,1.4793690097435189e-05,0.0017896616322263803,1.8131847856131812e-05,0.0006688905180050948,-0.060375199494113074,6.935433054649858e-05,5.060025348829815e-05,2.774146308765555e-05,-0.00014680200000000143,0.02126476948144118,0.020445238565385715,-0.11502415299999935,0.019999999999999574,-0.03000000000000025,0.040000000000000036,-0.040000000000000036,-0.25,-0.05999999999999961,-0.20000000000000018,-0.08999999999999986,-0.07000000000000028,0.12,-0.28,0.03,0.21,1.06,1.22,2.06,2.93,-0.00024021662129747323,-3.2463900210277785e-05,-0.007924266391548918,0.0020721668314881746,9.554756878615635e-06,4.2769253930364205e-06,1.1246914715056848e-05,0.00013284827006746893,0.0,8.817500375513369e-07,4.216474685664089e-06,1.9069005975464418e-06,4.66851006403495e-06,0.0,3.7256754164508125e-06,8.448222068377966e-07,1.2496461510776923e-06,1.0466792996024548e-06,3.9326192624939244e-06,4.157296609904307e-06,1.6747724593747091e-06,7.661890584205129e-08,1.9064282213927985e-06,2.3882693530253705e-06,1.0977917788777524e-06,9.420183398176633e-06,1.3165500083704922e-06,9.033091199990114e-06,7.505108927916522e-07,1.772587900620637e-05,2.6160872416602573e-05,13.6006
168,1972-12-01,0.001600739122933792,0.0025679281142196864,0.0016752108979289915,0.005753851302656265,0.009707112319910394,0.0049460375864405215,0.0032657581739385932,0.004239382835881322,0.0034788110967693964,0.008637043422610624,0.0008552179382597114,0.005750397819844988,0.006953051459634096,0.0111000952447311,0.0033761917210270997,0.005793905823006984,-0.005356963385269475,-0.007748481033367671,0.8900000000000006,302.0,0.07648001799999993,0.0017368338658076965,0.002140286050378748,-0.09999999999999964,0.0,-0.038961428267128895,0.02258962550864929,-0.014435358578871682,-0.01472325682070652,-0.014086461278604911,-0.014708326198206834,0.0017054870083166307,0.0016049616365378938,-0.003006005448580762,-0.007111669509963114,0.0036748860550144258,0.00490733449474412,0.0017720094897040184,0.0017491006870695713,0.002112092179805458,0.0018364973182651845,0.0028812891292542275,0.0011318601191678823,0.0013031863811470146,39.7,0.0,40.6,3.3740147402919116,2.59659709562646,2.537819095073274,3.0394141191761372,2.725094521081469,3.3836358683618797,2.629409599102719,2.663700925389648,3.0043213737826426,2.717670503002262,0.018987028257150484,0.00906852602659658,0.008234475585952694,0.002741399447449666,-0.020662250999999854,2.4081931843305527e-05,2.089395193972767e-05,0.003557349298339396,1.6472142451681264e-05,2.974513132946332e-05,-0.026887578515574884,2.4852045546925906e-05,2.1776560801238634e-05,3.4617254011139865e-05,0.0009656769999999981,0.008962542977963395,0.00937603531515574,-0.03563025700000022,0.27000000000000046,0.22000000000000064,0.29000000000000004,0.20999999999999996,0.25,0.040000000000000036,0.08000000000000007,-0.040000000000000036,-0.0600000000000005,0.07,-0.26,-0.03,0.19,0.83,1.03,1.75,2.6,-0.0029390877575546925,0.00036345714280505703,-0.0012206564464409264,0.0041149064315820485,1.6707718788657766e-05,2.629128975361439e-05,4.396457653604051e-05,0.0003321440679033142,0.0,0.0,1.0466792996024548e-06,1.8948316165270205e-06,1.158462524095984e-06,1.3165500083704922e-06,9.252380153664828e-07,3.357942222024651e-06,1.2432377127972577e-06,1.0417653145419642e-06,9.764527626868582e-07,1.0320405951555826e-06,1.918246969418938e-06,8.981268803556908e-07,2.0959481547831668e-06,2.080264578710638e-06,4.359569702454069e-06,2.829717577352893e-05,2.0789623875114744e-05,1.580271820482065e-05,1.7053996554980191e-09,4.4474471901878246e-05,0.00011003331708687678,14.9553
169,1973-01-01,-0.0017273092233698328,-0.0023227083084886857,0.004220555825331429,0.00549676013352407,0.007386497531835623,0.0028156034030164534,0.0020686585315028427,0.0015170987097092858,-0.001081885620291656,-0.0015608500698593986,-0.0008276463113003896,0.00660928188772969,0.0036909726727698544,0.007410258359777933,-0.0001607422749703158,0.0029708535635164512,0.0022685950503229524,-0.0018703375682480594,0.329899999999995,100.0,0.06559292800000016,-0.002257752149176895,-0.0012463476133390827,-0.2999999999999998,-0.40000000000000036,0.006883464267662287,-0.035953587066630543,-0.026248001716635105,-0.011177313152229473,-0.04522753993737716,-0.025646411088379395,0.002009067097270112,0.0034761219625289996,-0.002520996691071087,0.007328654017051406,0.002813137621348716,0.0036834725275607383,0.0014610425281862405,0.0013711356982621936,0.0015845449601812334,0.00194960278295353,0.0016386601570226311,0.001128917926822126,0.0001903826209650461,39.7,0.09999999999999964,40.4,3.394626764272209,2.5118833609788744,2.7708520116421442,3.030194785356751,2.693726948923647,3.3562171342197353,2.552668216112193,2.673941998634088,2.9590413923210934,2.7259116322950483,0.01102557108829405,0.0033524652163969826,0.009207410710500241,0.0060260286309370414,-0.010331126000000301,1.5919712212779483e-05,1.8567883502583668e-05,0.0022715758409987963,2.1216637713360132e-06,0.0003809241536876092,0.04393215873538603,5.555561302851171e-05,6.617716271366446e-05,7.246441890705923e-05,0.002992134999999979,0.0033138357791457906,0.004940832378670379,-0.014744644999999945,0.6100000000000003,0.3699999999999992,0.33999999999999986,0.3200000000000003,0.3700000000000001,0.17999999999999972,0.09999999999999964,0.07000000000000028,-0.02999999999999936,-0.17,-0.53,-0.32,-0.05,0.4,0.52,1.21,1.96,-0.004714029031675504,0.0007888949668370948,0.002106256614456181,0.0010878580957448191,9.245130108784071e-06,1.647431589980962e-05,4.786845797377981e-06,0.00013779011135835658,0.0,1.4017095213918689e-05,4.157296609904307e-06,0.0,0.0,1.3096208018091669e-06,8.253909767021246e-06,0.0,1.236878444084547e-06,1.0368858539460323e-06,8.708694549551878e-06,4.099355692218986e-06,1.703205089988969e-06,1.7287744162911957e-10,9.902866212142388e-06,2.62360811394744e-07,2.6795075423717165e-05,5.60704643752865e-05,1.148214032606936e-05,6.654719590360335e-06,5.372946699753821e-05,2.2514551504766984e-06,1.9030291301723705e-05,14.392000000000001
